,duration,reward
282,13,-43.64696126113893
283,13,-40.89616937507786
284,15,-48.76020226933561
285,17,-54.87205669386385
286,4,-509.06263393307296
287,4,-509.07328137978
288,10,-26.369084234424978
289,5,-510.6915728348088
290,13,-41.09236456073514
291,15,-48.81045868771916
292,6,-515.0154558468842
293,14,-48.504336390077796
294,15,-48.77392272275362
295,11,-552.1277927468202
296,13,-42.83487923715431
297,12,-39.97762950270664
298,3,-521.8124604904755
299,15,-45.48187841532804
300,17,-59.31957364783638
301,13,-564.3972997661417
302,12,-32.39240880664343
303,19,-59.34936441173428
304,4,-508.9174655511323
305,12,-32.88755275156796
306,12,-40.127446912365926
307,4,-528.4591382545956
308,15,-45.79966508398623
309,12,-29.440430554309657
310,17,-54.96538208208751
311,3,-522.0591525037341
312,10,-28.268637196742997
313,17,-59.60572809858746
314,15,-47.97576632587893
315,10,-26.398968247063117
316,14,-49.23451485407014
317,10,-26.36227836098621
318,11,-552.0956418604779
319,10,-553.7622781387288
320,16,-46.76730793785447
321,17,-53.67676153358503
322,4,-528.4744076715691
323,3,-521.8340185607774
324,3,-521.8133526320149
325,13,-41.08793093559662
326,21,-74.51968159826608
327,4,-529.5398569518613
328,11,-552.0047980138604
329,15,-48.54876592080423
330,15,-48.810404095757114
331,12,-40.17904604799789
332,15,-48.92509278955171
333,17,-586.7522814620834
334,17,-59.546125812361204
335,17,-59.46399234319229
336,15,-49.04099046766197
337,10,-26.400495265286406
338,3,-521.8319920826597
339,17,-56.15630104599586
340,17,-59.3198838684108
341,10,-548.4667749341181
342,14,-42.894518875948755
343,12,-40.240521906332525
344,17,-55.032609717518575
345,17,-60.72183935672025
346,17,-52.49756270096457
347,6,-511.422021155992
348,10,-28.522596676838887
349,19,-67.4815257935914
350,13,-41.091457157027776
351,3,-521.7947722845258
352,6,-511.4215198871816
353,17,-51.700166007598696
354,12,-40.19470767781182
355,23,-80.46704015041337
356,15,-49.12076993550986
357,13,-41.09106846854471
358,3,-521.8131589143434
359,10,-548.3437708911604
360,17,-52.03171828533874
361,17,-62.592292803276834
362,15,-43.865573936367596
363,21,-76.52761832748837
364,12,-40.193445337435705
365,17,-59.1647553052365
366,8,-516.5494936418129
367,3,-521.8030839073605
368,3,-521.8133923485656
369,12,-40.16589753862748
370,3,-521.8124343187577
371,10,-26.464940220980342
372,15,-44.850377026562796
373,3,-521.794746541807
374,4,-509.3719627110245
375,17,-55.043733638423596
376,3,-521.8056615568444
377,17,-59.948679555368074
378,17,-59.39979951381592
379,12,-560.9796119085207
380,19,-64.94737111828032
381,13,-40.890434989273956
382,15,-49.238858175054425
383,3,-521.8239286898188
384,13,-557.2723698075262
385,4,-508.82146655279934
386,10,-26.398544983252368
387,15,-47.317836249932185
388,17,-59.42599618037645
389,12,-29.53851005729946
390,13,-557.1744903787248
391,3,-521.8019052486763
392,10,-26.547885862032913
393,17,-59.563579161318366
394,10,-26.432030907773072
395,6,-12.27454222254533
396,15,-49.20407372596174
397,12,-40.1947117590375
398,15,-49.19363087970504
399,12,-42.523726700215825
400,6,-12.287915264922082
401,13,-557.4639041883934
402,16,-576.5956512934314
403,13,-557.3451645090518
404,3,-521.8202423784736
405,13,-40.89024686184694
406,6,-12.417768003338225
407,17,-59.491515190498674
408,12,-40.19344394961331
409,14,-45.78627945082806
410,4,-528.4407712016914
411,12,-554.3425718895323
412,8,-14.915829124473673
413,8,-16.67698500302936
414,10,-26.40451197941704
415,6,-12.274523578678805
416,6,-12.304431794304392
417,17,-59.4994588812464
418,3,-521.8240753091361
419,12,-39.902588843237126
420,17,-59.6307331307059
421,10,-26.432032020236907
422,15,-49.16080172003379
423,3,-522.0591522245155
424,15,-49.197694985243785
425,4,-529.5396944850347
426,13,-41.944231997254846
427,19,-65.74296351133809
428,3,-521.8058110494815
429,15,-49.27089161274262
430,3,-521.8056615801468
431,15,-49.48442253375158
432,17,-59.43120812962444
433,17,-59.56908011280354
434,6,-12.28951386923366
435,12,-40.224984857320806
436,17,-59.34192998200185
437,18,-66.7271716742629
438,12,-43.44604895936131
439,12,-41.70494444759217
440,14,-36.133737352706405
441,19,-63.95266287560602
442,12,-34.333998009147585
443,17,-59.790788452646126
444,13,-41.41863893286818
445,15,-49.56897675375564
446,17,-60.57357336692098
447,17,-59.53017688423061
